step,lr,influence_raw,influence_lr_normalized
4042,2.23425000e-04,-3.27094712e-07,-1.46400229e-03
4043,2.23387500e-04,-5.31682018e-07,-2.38008849e-03
4044,2.23350000e-04,-6.21150403e-07,-2.78106292e-03
4045,2.23312500e-04,-2.72452709e-07,-1.22005132e-03
4046,2.23275000e-04,5.05120520e-07,2.26232458e-03
4047,2.23237500e-04,3.19899012e-07,1.43299854e-03
4048,2.23200000e-04,-3.61728862e-07,-1.62064902e-03
4049,2.23162500e-04,-3.19032718e-07,-1.42959825e-03
4050,2.23125000e-04,6.13824307e-08,2.75103331e-04
4051,2.23087500e-04,-8.45052468e-08,-3.78798663e-04
4052,2.23050000e-04,6.98315106e-07,3.13075591e-03
4053,2.23012500e-04,4.41900571e-07,1.98150584e-03
4054,2.22975000e-04,7.35375401e-07,3.29801727e-03
4055,2.22937500e-04,3.03857106e-07,1.36296992e-03
4056,2.22900000e-04,-1.08302761e-07,-4.85880487e-04
4057,2.22862500e-04,3.54602138e-07,1.59112519e-03
4058,2.22825000e-04,-9.89876723e-08,-4.44239526e-04
4059,2.22787500e-04,-7.63109568e-07,-3.42528000e-03
4060,2.22750000e-04,1.88979321e-09,8.48392014e-06
4061,2.22712500e-04,2.88702979e-08,1.29630344e-04
4062,2.22675000e-04,-1.18469826e-07,-5.32030207e-04
4063,2.22637500e-04,3.27998833e-07,1.47324163e-03
4064,2.22600000e-04,7.98742610e-08,3.58824173e-04
4065,2.22562500e-04,4.16621730e-07,1.87193139e-03
4066,2.22525000e-04,-6.16153359e-08,-2.76891747e-04
4067,2.22487500e-04,4.01534930e-07,1.80475276e-03
4068,2.22450000e-04,-1.61601852e-07,-7.26463710e-04
4069,2.22412500e-04,-2.65679278e-07,-1.19453393e-03
4070,2.22375000e-04,-8.92497551e-08,-4.01347971e-04
4071,2.22337500e-04,-3.47751469e-07,-1.56407025e-03
4072,2.22300000e-04,2.48575974e-07,1.11820051e-03
4073,2.22262500e-04,-1.10959123e-07,-4.99225568e-04
4074,2.22225000e-04,5.46440708e-07,2.45895245e-03
4075,2.22187500e-04,-3.50390275e-07,-1.57700264e-03
4076,2.22150000e-04,2.83846253e-07,1.27772340e-03
4077,2.22112500e-04,4.49995266e-07,2.02597902e-03
4078,2.22075000e-04,-7.28418019e-08,-3.28005412e-04
4079,2.22037500e-04,-1.36264072e-07,-6.13698460e-04
4080,2.22000000e-04,-6.25812220e-08,-2.81897396e-04
4081,2.21962500e-04,-2.88921344e-07,-1.30166737e-03
4082,2.21925000e-04,5.55429089e-08,2.50277837e-04
4083,2.21887500e-04,1.31670168e-08,5.93409580e-05
4084,2.21850000e-04,4.28204308e-07,1.93015239e-03
4085,2.21812500e-04,-5.94228650e-07,-2.67896827e-03
4086,2.21775000e-04,1.30534058e-07,5.88587795e-04
4087,2.21737500e-04,1.38714610e-07,6.25580290e-04
4088,2.21700000e-04,1.03738608e-07,4.67923356e-04
4089,2.21662500e-04,4.97151703e-07,2.24283180e-03
4090,2.21625000e-04,-4.14629419e-07,-1.87086032e-03
4091,2.21587500e-04,-2.85037814e-07,-1.28634428e-03
4092,2.21550000e-04,-9.35365390e-08,-4.22191555e-04
4093,2.21512500e-04,-7.63412688e-07,-3.44636392e-03
4094,2.21475000e-04,-4.80591073e-07,-2.16995631e-03
4095,2.21437500e-04,-7.98206975e-07,-3.60466034e-03
4096,2.21400000e-04,4.73445377e-07,2.13841634e-03
4097,2.21362500e-04,6.22968876e-09,2.81424756e-05
4098,2.21325000e-04,1.92541036e-07,8.69947071e-04
4099,2.21287500e-04,-3.98738467e-07,-1.80190235e-03
4100,2.21250000e-04,2.79681836e-07,1.26409870e-03
4101,2.21212500e-04,1.29063277e-07,5.83435734e-04
4102,2.21175000e-04,2.67883862e-07,1.21118509e-03
4103,2.21137500e-04,1.06568013e-07,4.81908372e-04
4104,2.21100000e-04,-2.90948815e-07,-1.31591504e-03
4105,2.21062500e-04,-4.29843591e-07,-1.94444372e-03
4106,2.21025000e-04,-1.09989970e-06,-4.97635878e-03
4107,2.20987500e-04,-3.85915991e-07,-1.74632498e-03
4108,2.20950000e-04,-3.55931975e-07,-1.61091638e-03
4109,2.20912500e-04,3.11203116e-07,1.40871664e-03
4110,2.20875000e-04,-5.40689022e-08,-2.44794124e-04
4111,2.20837500e-04,7.61160342e-07,3.44669878e-03
4112,2.20800000e-04,-8.20461389e-07,-3.71585774e-03
4113,2.20762500e-04,-1.76119131e-07,-7.97776483e-04
4114,2.20725000e-04,3.57547876e-08,1.61987938e-04
4115,2.20687500e-04,2.15903089e-07,9.78320425e-04
4116,2.20650000e-04,-4.49160176e-08,-2.03562282e-04
4117,2.20612500e-04,-1.48641998e-07,-6.73769611e-04
4118,2.20575000e-04,5.98870478e-07,2.71504240e-03
4119,2.20537500e-04,1.42080243e-07,6.44245279e-04
4120,2.20500000e-04,5.84324874e-07,2.64999943e-03
4121,2.20462500e-04,2.38156301e-07,1.08025764e-03
4122,2.20425000e-04,-2.03069712e-08,-9.21264431e-05
4123,2.20387500e-04,5.07419640e-07,2.30239755e-03
4124,2.20350000e-04,-3.94708783e-07,-1.79128107e-03
4125,2.20312500e-04,-2.00367909e-07,-9.09471362e-04
4126,2.20275000e-04,-2.01426225e-07,-9.14430712e-04
4127,2.20237500e-04,4.63808810e-07,2.10594840e-03
4128,2.20200000e-04,2.97014589e-07,1.34884010e-03
4129,2.20162500e-04,2.66763982e-07,1.21166857e-03
4130,2.20125000e-04,6.25530028e-08,2.84170370e-04
4131,2.20087500e-04,-3.80924364e-07,-1.73078600e-03
4132,2.20050000e-04,-5.78146976e-07,-2.62734367e-03
4133,2.20012500e-04,-3.07164113e-07,-1.39612119e-03
4134,2.19975000e-04,1.22550637e-07,5.57111659e-04
4135,2.19937500e-04,-6.34443364e-07,-2.88465297e-03
4136,2.19900000e-04,-6.45567091e-07,-2.93573029e-03
4137,2.19862500e-04,7.42307872e-07,3.37623684e-03
4138,2.19825000e-04,2.13168024e-07,9.69716928e-04
4139,2.19787500e-04,-5.32802651e-08,-2.42417176e-04
4140,2.19750000e-04,-1.11797223e-07,-5.08747318e-04
4141,2.19712500e-04,2.33414443e-09,1.06236306e-05
4142,2.19675000e-04,5.04683554e-07,2.29741005e-03
4143,2.19637500e-04,6.29761765e-07,2.86727797e-03
4144,2.19600000e-04,2.60117897e-07,1.18450773e-03
4145,2.19562500e-04,4.49799188e-07,2.04861572e-03
4146,2.19525000e-04,-4.02367397e-07,-1.83290011e-03
4147,2.19487500e-04,-7.29380396e-08,-3.32310676e-04
4148,2.19450000e-04,7.51530980e-08,3.42461144e-04
4149,2.19412500e-04,2.19371565e-07,9.99813435e-04
4150,2.19375000e-04,-4.11645352e-07,-1.87644605e-03
4151,2.19337500e-04,-1.57961708e-07,-7.20176476e-04
4152,2.19300000e-04,-3.62122245e-07,-1.65126423e-03
4153,2.19262500e-04,-8.93235807e-07,-4.07381931e-03
4154,2.19225000e-04,-4.44531288e-07,-2.02773994e-03
4155,2.19187500e-04,4.41493260e-08,2.01422645e-04
4156,2.19150000e-04,3.68086628e-08,1.67961044e-04
4157,2.19112500e-04,-3.91020323e-08,-1.78456420e-04
4158,2.19075000e-04,-5.65618015e-07,-2.58184647e-03
4159,2.19037500e-04,9.07341104e-07,4.14240075e-03
4160,2.19000000e-04,1.17646247e-06,5.37197475e-03
4161,2.18962500e-04,2.78999954e-07,1.27419058e-03
4162,2.18925000e-04,-9.75375158e-09,-4.45529363e-05
4163,2.18887500e-04,1.72157432e-07,7.86511025e-04
4164,2.18850000e-04,-1.19654689e-07,-5.46742926e-04
4165,2.18812500e-04,-6.34889130e-07,-2.90152130e-03
4166,2.18775000e-04,4.09938842e-07,1.87379199e-03
4167,2.18737500e-04,-1.58585801e-07,-7.25005092e-04
4168,2.18700000e-04,9.86674653e-09,4.51154391e-05
4169,2.18662500e-04,2.86451292e-07,1.31001562e-03
4170,2.18625000e-04,-3.13622995e-07,-1.43452485e-03
4171,2.18587500e-04,-5.63544174e-07,-2.57811711e-03
4172,2.18550000e-04,-5.39121337e-07,-2.46681005e-03
4173,2.18512500e-04,-5.17239243e-08,-2.36709224e-04
4174,2.18475000e-04,-5.11938590e-07,-2.34323648e-03
4175,2.18437500e-04,3.80915433e-07,1.74381887e-03
4176,2.18400000e-04,1.73128041e-07,7.92710809e-04
4177,2.18362500e-04,-3.20543751e-07,-1.46794322e-03
4178,2.18325000e-04,-3.02219576e-07,-1.38426463e-03
4179,2.18287500e-04,7.47358947e-07,3.42373680e-03
4180,2.18250000e-04,-1.78116172e-07,-8.16110752e-04
4181,2.18212500e-04,-1.92776334e-07,-8.83433963e-04
4182,2.18175000e-04,-3.03632461e-07,-1.39169227e-03
4183,2.18137500e-04,-3.81223236e-07,-1.74762815e-03
4184,2.18100000e-04,6.28286339e-08,2.88072599e-04
4185,2.18062500e-04,4.87544935e-07,2.23580366e-03
4186,2.18025000e-04,8.04302154e-07,3.68903637e-03
4187,2.17987500e-04,7.00848061e-07,3.21508372e-03
4188,2.17950000e-04,-2.00560884e-07,-9.20215115e-04
4189,2.17912500e-04,-8.04442426e-07,-3.69158458e-03
4190,2.17875000e-04,-7.30297044e-07,-3.35190841e-03
4191,2.17837500e-04,-8.25575048e-08,-3.78986652e-04
4192,2.17800000e-04,-4.03972206e-07,-1.85478515e-03
4193,2.17762500e-04,1.99779429e-08,9.17418879e-05
4194,2.17725000e-04,-2.25829247e-07,-1.03722240e-03
4195,2.17687500e-04,-2.45855109e-07,-1.12939470e-03
4196,2.17650000e-04,-3.35755013e-07,-1.54263732e-03
4197,2.17612500e-04,6.02960615e-08,2.77079954e-04
4198,2.17575000e-04,2.78428674e-07,1.27969056e-03
4199,2.17537500e-04,2.59726850e-07,1.19394058e-03
4200,2.17500000e-04,-6.31690318e-08,-2.90432330e-04
4201,2.17462500e-04,-3.23055715e-07,-1.48556976e-03
4202,2.17425000e-04,-7.67051800e-08,-3.52789146e-04
4203,2.17387500e-04,-7.70462783e-07,-3.54419083e-03
4204,2.17350000e-04,-3.43555374e-07,-1.58065505e-03
4205,2.17312500e-04,1.44406091e-07,6.64508903e-04
4206,2.17275000e-04,3.34724941e-07,1.54055893e-03
4207,2.17237500e-04,4.58256081e-07,2.10947042e-03
4208,2.17200000e-04,6.19730199e-07,2.85326979e-03
4209,2.17162500e-04,-2.07358850e-08,-9.54855696e-05
4210,2.17125000e-04,2.85135025e-07,1.31322982e-03
4211,2.17087500e-04,5.96108322e-07,2.74593573e-03
4212,2.17050000e-04,7.55450351e-07,3.48053606e-03
4213,2.17012500e-04,8.07365002e-08,3.72036174e-04
4214,2.16975000e-04,5.77257628e-08,2.66047991e-04
4215,2.16937500e-04,-2.56453921e-07,-1.18215579e-03
4216,2.16900000e-04,2.08426387e-07,9.60933090e-04
4217,2.16862500e-04,5.13687302e-07,2.36872351e-03
4218,2.16825000e-04,2.30348375e-07,1.06237000e-03
4219,2.16787500e-04,-8.08119500e-08,-3.72770340e-04
4220,2.16750000e-04,-3.88401591e-08,-1.79193352e-04
4221,2.16712500e-04,-3.56940289e-07,-1.64706830e-03
4222,2.16675000e-04,-1.00741784e-07,-4.64944197e-04
4223,2.16637500e-04,1.50878160e-07,6.96454491e-04
4224,2.16600000e-04,5.94674114e-08,2.74549453e-04
4225,2.16562500e-04,-3.18156291e-07,-1.46911996e-03
4226,2.16525000e-04,3.46875169e-08,1.60200978e-04
4227,2.16487500e-04,6.17832009e-07,2.85389230e-03
4228,2.16450000e-04,3.08302287e-07,1.42435799e-03
4229,2.16412500e-04,-2.68910575e-07,-1.24258338e-03
4230,2.16375000e-04,-3.42720652e-07,-1.58391983e-03
4231,2.16337500e-04,-1.76189988e-07,-8.14421856e-04
4232,2.16300000e-04,-6.07040909e-07,-2.80647669e-03
4233,2.16262500e-04,-6.35056693e-07,-2.93650861e-03
4234,2.16225000e-04,-6.73764746e-08,-3.11603536e-04
4235,2.16187500e-04,-3.17281434e-07,-1.46762155e-03
4236,2.16150000e-04,3.04489800e-07,1.40869674e-03
4237,2.16112500e-04,3.30864572e-07,1.53098304e-03
4238,2.16075000e-04,1.17855629e-07,5.45438525e-04
4239,2.16037500e-04,4.99057718e-07,2.31005135e-03
4240,2.16000000e-04,7.59857715e-08,3.51785979e-04
4241,2.15962500e-04,5.17099577e-07,2.39439522e-03
4242,2.15925000e-04,2.99618588e-08,1.38760490e-04
4243,2.15887500e-04,-5.64476295e-07,-2.61467799e-03
4244,2.15850000e-04,1.48974594e-07,6.90176486e-04
4245,2.15812500e-04,-1.48853159e-07,-6.89733723e-04
4246,2.15775000e-04,4.41219521e-07,2.04481298e-03
4247,2.15737500e-04,1.07532479e-07,4.98441295e-04
4248,2.15700000e-04,1.20806376e-07,5.60066650e-04
4249,2.15662500e-04,-1.39316205e-07,-6.45991792e-04
4250,2.15625000e-04,1.17219878e-07,5.43628421e-04
4251,2.15587500e-04,2.01546989e-07,9.34873260e-04
4252,2.15550000e-04,-9.85812436e-08,-4.57347454e-04
4253,2.15512500e-04,-6.35422293e-07,-2.94842431e-03
4254,2.15475000e-04,5.77459297e-07,2.67993641e-03
4255,2.15437500e-04,-4.74631948e-07,-2.20310739e-03
4256,2.15400000e-04,-6.27883878e-09,-2.91496694e-05
4257,2.15362500e-04,-3.23242241e-07,-1.50092166e-03
4258,2.15325000e-04,-2.40565953e-07,-1.11722259e-03
4259,2.15287500e-04,-1.76113463e-07,-8.18038499e-04
4260,2.15250000e-04,-2.57972577e-07,-1.19847887e-03
4261,2.15212500e-04,8.15823400e-08,3.79078074e-04
4262,2.15175000e-04,5.64573786e-07,2.62378895e-03
4263,2.15137500e-04,2.42118013e-07,1.12541055e-03
4264,2.15100000e-04,1.44272496e-07,6.70722902e-04
4265,2.15062500e-04,-9.13253189e-08,-4.24645481e-04
4266,2.15025000e-04,9.17786291e-09,4.26827714e-05
4267,2.14987500e-04,2.17604617e-07,1.01217334e-03
4268,2.14950000e-04,-8.01586335e-08,-3.72917579e-04
4269,2.14912500e-04,-2.45601746e-07,-1.14279880e-03
4270,2.14875000e-04,7.93938533e-08,3.69488555e-04
4271,2.14837500e-04,1.00907612e-07,4.69692731e-04
4272,2.14800000e-04,3.23045025e-07,1.50393401e-03
4273,2.14762500e-04,-4.68579881e-07,-2.18185149e-03
4274,2.14725000e-04,-1.59550355e-08,-7.43045082e-05
4275,2.14687500e-04,-2.46393445e-07,-1.14768417e-03
4276,2.14650000e-04,6.45296990e-07,3.00627528e-03
4277,2.14612500e-04,6.42220756e-07,2.99246668e-03
4278,2.14575000e-04,-3.11756406e-07,-1.45290181e-03
4279,2.14537500e-04,-6.59721443e-07,-3.07508684e-03
4280,2.14500000e-04,-2.75645498e-07,-1.28506059e-03
4281,2.14462500e-04,-9.01609498e-08,-4.20404266e-04
4282,2.14425000e-04,4.29228599e-08,2.00176565e-04
4283,2.14387500e-04,1.90975025e-07,8.90793657e-04
4284,2.14350000e-04,4.78089145e-07,2.23041355e-03
4285,2.14312500e-04,7.35710415e-07,3.43288616e-03
4286,2.14275000e-04,2.59018999e-07,1.20881577e-03
4287,2.14237500e-04,3.25853533e-07,1.52099205e-03
4288,2.14200000e-04,4.82904955e-07,2.25445824e-03
4289,2.14162500e-04,-1.60515020e-07,-7.49501058e-04
4290,2.14125000e-04,-1.62000095e-07,-7.56567870e-04
4291,2.14087500e-04,6.15989486e-08,2.87727908e-04
4292,2.14050000e-04,3.06670721e-07,1.43270601e-03
4293,2.14012500e-04,-2.21426367e-07,-1.03464221e-03
4294,2.13975000e-04,2.45887595e-07,1.14914170e-03
4295,2.13937500e-04,1.22078621e-07,5.70627501e-04
4296,2.13900000e-04,-7.40565484e-08,-3.46220423e-04
4297,2.13862500e-04,5.42885020e-07,2.53847692e-03
4298,2.13825000e-04,-3.44632695e-07,-1.61175117e-03
4299,2.13787500e-04,-4.23645937e-07,-1.98162164e-03
4300,2.13750000e-04,1.15311307e-07,5.39468104e-04
4301,2.13712500e-04,4.56963655e-07,2.13821679e-03
4302,2.13675000e-04,-8.41917664e-08,-3.94017861e-04
4303,2.13637500e-04,-3.70594435e-08,-1.73468813e-04
4304,2.13600000e-04,1.98413608e-07,9.28902660e-04
4305,2.13562500e-04,-5.52931086e-07,-2.58908322e-03
4306,2.13525000e-04,-1.79653543e-07,-8.41370063e-04
4307,2.13487500e-04,-4.57910245e-07,-2.14490424e-03
4308,2.13450000e-04,-4.87939165e-08,-2.28596470e-04
4309,2.13412500e-04,-5.63222615e-08,-2.63912665e-04
4310,2.13375000e-04,6.90862212e-08,3.23778424e-04
4311,2.13337500e-04,1.13261311e-07,5.30902028e-04
4312,2.13300000e-04,1.90620827e-07,8.93674762e-04
4313,2.13262500e-04,-1.23616706e-07,-5.79645772e-04
4314,2.13225000e-04,1.74000794e-07,8.16043120e-04
4315,2.13187500e-04,-5.24212149e-07,-2.45892536e-03
4316,2.13150000e-04,1.32934757e-07,6.23667638e-04
4317,2.13112500e-04,-2.18563865e-07,-1.02557975e-03
4318,2.13075000e-04,1.61781633e-07,7.59270836e-04
4319,2.13037500e-04,8.30745885e-08,3.89952889e-04
4320,2.13000000e-04,-3.68727313e-08,-1.73111415e-04
4321,2.12962500e-04,1.91982340e-07,9.01484251e-04
4322,2.12925000e-04,-2.11047687e-07,-9.91183219e-04
4323,2.12887500e-04,-6.23198671e-07,-2.92736150e-03
4324,2.12850000e-04,-8.06188677e-07,-3.78759068e-03
4325,2.12812500e-04,-2.09493312e-09,-9.84403226e-06
4326,2.12775000e-04,1.05407505e-09,4.95394219e-06
4327,2.12737500e-04,4.61499630e-07,2.16933841e-03
4328,2.12700000e-04,2.51098247e-07,1.18052772e-03
4329,2.12662500e-04,6.29567960e-07,2.96040891e-03
4330,2.12625000e-04,-4.77313622e-08,-2.24486124e-04
4331,2.12587500e-04,5.18504839e-08,2.43901847e-04
4332,2.12550000e-04,2.12570400e-07,1.00009598e-03
4333,2.12512500e-04,2.71117295e-07,1.27577105e-03
4334,2.12475000e-04,1.65257285e-07,7.77772843e-04
4335,2.12437500e-04,1.45812676e-07,6.86379175e-04
4336,2.12400000e-04,-3.62163387e-07,-1.70510069e-03
4337,2.12362500e-04,-2.39891902e-08,-1.12963401e-04
4338,2.12325000e-04,9.98285214e-08,4.70168475e-04
4339,2.12287500e-04,-4.18755527e-07,-1.97258683e-03
4340,2.12250000e-04,-1.85826474e-07,-8.75507535e-04
4341,2.12212500e-04,-8.98716955e-07,-4.23498595e-03
4342,2.12175000e-04,-5.18094313e-07,-2.44182544e-03
4343,2.12137500e-04,2.02337018e-08,9.53801276e-05
4344,2.12100000e-04,4.82120489e-07,2.27308104e-03
4345,2.12062500e-04,-3.54792026e-07,-1.67305406e-03
4346,2.12025000e-04,-3.44888988e-08,-1.62664303e-04
4347,2.11987500e-04,1.97641029e-07,9.32323976e-04
4348,2.11950000e-04,1.69647678e-08,8.00413674e-05
4349,2.11912500e-04,-3.48118242e-07,-1.64274520e-03
4350,2.11875000e-04,3.87658441e-08,1.82965636e-04
4351,2.11837500e-04,2.29778554e-07,1.08469253e-03
4352,2.11800000e-04,-2.26720864e-09,-1.07044790e-05
4353,2.11762500e-04,5.18321058e-07,2.44765271e-03
4354,2.11725000e-04,2.53722171e-07,1.19835717e-03
4355,2.11687500e-04,2.16263190e-07,1.02161531e-03
4356,2.11650000e-04,-1.69877810e-07,-8.02635531e-04
4357,2.11612500e-04,-5.54659923e-07,-2.62111134e-03
4358,2.11575000e-04,-1.92669232e-08,-9.10642711e-05
4359,2.11537500e-04,2.32510572e-07,1.09914588e-03
4360,2.11500000e-04,-1.68371468e-07,-7.96082593e-04
4361,2.11462500e-04,1.49837435e-07,7.08576863e-04
4362,2.11425000e-04,-1.02990499e-07,-4.87125455e-04
4363,2.11387500e-04,-4.03714577e-07,-1.90983184e-03
4364,2.11350000e-04,-1.61699458e-07,-7.65079053e-04
4365,2.11312500e-04,2.85529497e-07,1.35121915e-03
4366,2.11275000e-04,-1.60531173e-07,-7.59820958e-04
4367,2.11237500e-04,8.76736364e-08,4.15047690e-04
4368,2.11200000e-04,1.72332333e-07,8.15967487e-04
4369,2.11162500e-04,-2.22823004e-08,-1.05522053e-04
4370,2.11125000e-04,2.20971351e-07,1.04663754e-03
4371,2.11087500e-04,2.01224249e-07,9.53274111e-04
4372,2.11050000e-04,-8.97877568e-08,-4.25433579e-04
4373,2.11012500e-04,-3.59102181e-08,-1.70180525e-04
4374,2.10975000e-04,4.56265098e-07,2.16265007e-03
4375,2.10937500e-04,2.74437291e-07,1.30103604e-03
4376,2.10900000e-04,4.67114180e-07,2.21486098e-03
4377,2.10862500e-04,7.95305382e-07,3.77167767e-03
4378,2.10825000e-04,4.88230092e-07,2.31580739e-03
4379,2.10787500e-04,-3.19738099e-07,-1.51687410e-03
4380,2.10750000e-04,2.22761630e-07,1.05699469e-03
4381,2.10712500e-04,5.16866550e-08,2.45294679e-04
4382,2.10675000e-04,1.95635763e-07,9.28614039e-04
4383,2.10637500e-04,-2.95495584e-08,-1.40286313e-04
4384,2.10600000e-04,5.35939577e-08,2.54482230e-04
4385,2.10562500e-04,-2.33916930e-07,-1.11091448e-03
4386,2.10525000e-04,-5.61091222e-07,-2.66519996e-03
4387,2.10487500e-04,-1.39144499e-07,-6.61058251e-04
4388,2.10450000e-04,-3.57015453e-07,-1.69643836e-03
4389,2.10412500e-04,-5.69706329e-07,-2.70756884e-03
4390,2.10375000e-04,-1.38292975e-07,-6.57364112e-04
4391,2.10337500e-04,-6.50884164e-08,-3.09447514e-04
4392,2.10300000e-04,-3.26984012e-07,-1.55484552e-03
4393,2.10262500e-04,-5.20634834e-07,-2.47611835e-03
4394,2.10225000e-04,-1.43704135e-07,-6.83573006e-04
4395,2.10187500e-04,-3.29430225e-08,-1.56731597e-04
4396,2.10150000e-04,-5.25332961e-07,-2.49979996e-03
4397,2.10112500e-04,-2.85360702e-07,-1.35813292e-03
4398,2.10075000e-04,5.72375045e-08,2.72462237e-04
4399,2.10037500e-04,-3.19245126e-07,-1.51994347e-03
4400,2.10000000e-04,-3.42098833e-07,-1.62904206e-03
4401,2.09962500e-04,-9.52798627e-08,-4.53794667e-04
4402,2.09925000e-04,-7.44428599e-08,-3.54616458e-04
4403,2.09887500e-04,3.10554940e-07,1.47962570e-03
4404,2.09850000e-04,3.18745044e-07,1.51891848e-03
4405,2.09812500e-04,7.19682854e-07,3.43012382e-03
4406,2.09775000e-04,3.21842122e-08,1.53422535e-04
4407,2.09737500e-04,7.43643644e-08,3.54559220e-04
4408,2.09700000e-04,5.48914123e-08,2.61761623e-04
4409,2.09662500e-04,-1.39397613e-07,-6.64866695e-04
4410,2.09625000e-04,5.64099913e-08,2.69099541e-04
4411,2.09587500e-04,-3.32803634e-07,-1.58789830e-03
4412,2.09550000e-04,-2.37888214e-07,-1.13523366e-03
4413,2.09512500e-04,2.91661998e-07,1.39209831e-03
4414,2.09475000e-04,3.79691816e-07,1.81258773e-03
4415,2.09437500e-04,4.17402178e-07,1.99296772e-03
4416,2.09400000e-04,3.90221819e-08,1.86352349e-04
4417,2.09362500e-04,1.68106862e-08,8.02946381e-05
4418,2.09325000e-04,-7.09297732e-09,-3.38849985e-05
4419,2.09287500e-04,6.23892835e-08,2.98103248e-04
4420,2.09250000e-04,-5.61981306e-09,-2.68569322e-05
4421,2.09212500e-04,1.92788976e-07,9.21498361e-04
4422,2.09175000e-04,-8.35084126e-08,-3.99227502e-04
4423,2.09137500e-04,1.24373413e-07,5.94696852e-04
4424,2.09100000e-04,-3.27029524e-07,-1.56398625e-03
4425,2.09062500e-04,-5.48052307e-07,-2.62147591e-03
4426,2.09025000e-04,-7.97350803e-08,-3.81461932e-04
4427,2.08987500e-04,-2.66987486e-07,-1.27752849e-03
4428,2.08950000e-04,6.12922689e-07,2.93334620e-03
4429,2.08912500e-04,1.26660827e-07,6.06286492e-04
4430,2.08875000e-04,6.83889318e-07,3.27415592e-03
4431,2.08837500e-04,-2.83641891e-07,-1.35819425e-03
4432,2.08800000e-04,4.09735572e-07,1.96233511e-03
4433,2.08762500e-04,-2.14263768e-07,-1.02635180e-03
4434,2.08725000e-04,-1.63560566e-07,-7.83617517e-04
4435,2.08687500e-04,4.59631122e-07,2.20248516e-03
4436,2.08650000e-04,-3.67485749e-07,-1.76125449e-03
4437,2.08612500e-04,-6.18560568e-07,-2.96511747e-03
4438,2.08575000e-04,2.85401596e-08,1.36834038e-04
4439,2.08537500e-04,7.84706862e-07,3.76290529e-03
4440,2.08500000e-04,-4.61451339e-08,-2.21319587e-04
4441,2.08462500e-04,-4.36290166e-07,-2.09289520e-03
4442,2.08425000e-04,-1.19176079e-07,-5.71793591e-04
4443,2.08387500e-04,2.67589817e-08,1.28409726e-04
4444,2.08350000e-04,6.51972183e-08,3.12921614e-04
4445,2.08312500e-04,1.63535603e-07,7.85049399e-04
4446,2.08275000e-04,-4.83790018e-07,-2.32284248e-03
4447,2.08237500e-04,1.32158936e-07,6.34654833e-04
4448,2.08200000e-04,-2.58080390e-07,-1.23957920e-03
4449,2.08162500e-04,3.13243867e-07,1.50480450e-03
4450,2.08125000e-04,-1.74965438e-08,-8.40674776e-05
4451,2.08087500e-04,5.69235698e-07,2.73555931e-03
4452,2.08050000e-04,8.19829307e-08,3.94053981e-04
4453,2.08012500e-04,-1.83808089e-07,-8.83639633e-04
4454,2.07975000e-04,-4.19442784e-07,-2.01679425e-03
4455,2.07937500e-04,-4.42556892e-07,-2.12831689e-03
4456,2.07900000e-04,-7.16104775e-08,-3.44446741e-04
4457,2.07862500e-04,2.10681411e-07,1.01356142e-03
4458,2.07825000e-04,-1.63116357e-07,-7.84873605e-04
4459,2.07787500e-04,3.91190527e-07,1.88264707e-03
4460,2.07750000e-04,3.30115684e-07,1.58900450e-03
4461,2.07712500e-04,-3.84326200e-07,-1.85027959e-03
4462,2.07675000e-04,-1.85446843e-07,-8.92966620e-04
4463,2.07637500e-04,9.40774073e-07,4.53084858e-03
4464,2.07600000e-04,6.33906878e-08,3.05350134e-04
4465,2.07562500e-04,-9.79671029e-08,-4.71988451e-04
4466,2.07525000e-04,1.71540162e-08,8.26599986e-05
4467,2.07487500e-04,4.43014667e-07,2.13513906e-03
4468,2.07450000e-04,-4.35121326e-08,-2.09747566e-04
4469,2.07412500e-04,3.63874149e-08,1.75435014e-04
4470,2.07375000e-04,-1.54210679e-07,-7.43631965e-04
4471,2.07337500e-04,-8.36988072e-07,-4.03683883e-03
4472,2.07300000e-04,-2.75092945e-07,-1.32702820e-03
4473,2.07262500e-04,2.74146089e-07,1.32269990e-03
4474,2.07225000e-04,3.66953120e-07,1.77079561e-03
4475,2.07187500e-04,-2.37398766e-07,-1.14581607e-03
4476,2.07150000e-04,8.08837619e-09,3.90459869e-05
4477,2.07112500e-04,-5.10988896e-07,-2.46720452e-03
4478,2.07075000e-04,2.26823884e-07,1.09537068e-03
4479,2.07037500e-04,1.63781213e-07,7.91070278e-04
4480,2.07000000e-04,8.03758264e-08,3.88289017e-04
4481,2.06962500e-04,6.87953235e-07,3.32404776e-03
4482,2.06925000e-04,7.73714878e-07,3.73910778e-03
4483,2.06887500e-04,-7.21425413e-08,-3.48704205e-04
4484,2.06850000e-04,-1.33555767e-07,-6.45664815e-04
4485,2.06812500e-04,-3.52978928e-07,-1.70675819e-03
4486,2.06775000e-04,-9.20050809e-08,-4.44952634e-04
4487,2.06737500e-04,-2.67856422e-07,-1.29563539e-03
4488,2.06700000e-04,-1.80651727e-07,-8.73980297e-04
4489,2.06662500e-04,-5.30012125e-07,-2.56462650e-03
4490,2.06625000e-04,1.88001935e-07,9.09870223e-04
4491,2.06587500e-04,2.41542727e-07,1.16920301e-03
